,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
Frontal_Med_Orb_R,0.2217284518631924,0.5248073290303866,0.5156626502327574,0.5781729972662635,0.0573896022663944,0.481792097323565,0.5495035233020708,0.5657335922083414,0.2388099649051577,0.4098731655633461,0.44726884530721117,0.37421546032824704,0.5010995655458332,0.4176266735924119,0.5218306637352117,0.2890251901360147,0.4120495136010444,0.3034077746886598,0.4387174072653684,0.5038593789999944,-0.2613372691074757,-0.3469273808136428,0.5951040586486512,0.5876631380426058,0.41193793214806196,1.0,-0.09448607215990196,-0.29693594103805765,0.5117073576710628,0.25670055974111716,0.46825043742635286,0.5699612882453885,0.5356411533055131,0.6126146119824285,0.36864297460941137,0.5349227693968188,0.5509693227209955,0.4578303065973328,0.5270686614154465,0.31277279266757324,0.4546394002187817,0.3261858255373778,0.4432595940577495,0.47990112441206756,0.49269407049769,0.4930859428632418,0.48882098239716515,0.3851009930208106,0.3667454474850092,0.3581341890571859,0.4523204303499049,0.33037637321467656,0.46315044138867584,0.14833069791112918,0.41047986446460294,0.2562935359724889,0.2265985134624923,0.42325291002495635,-0.019887853508395212,0.3266841614862735,0.355411408907459,0.5903514233676302,0.16433425776254565,0.3264391783908531,0.5175209932755785,0.6387947160797169,0.37765514878597917,0.525552359648488,0.30541080094610357,0.2976798066423759,0.41118961357953465,0.36915311964551784,0.46787256946011285,0.4197089835724146,0.35700883874349615,0.2877425061647558,0.453266226719259,0.3520962077836081,0.3882019028647856,0.1622844391855242,0.5066460478668458,0.3623287930306639,0.5532855306996044,0.30200939285162076,0.5019921257815174,0.26326030981943094,0.44910322174919876,0.1915875074294592,0.5355251435044024,0.3139978309246853
Rectus_L,0.08182839894105222,-0.17647233530385972,-0.21097307026439566,-0.20615219971799487,0.5572776853617349,0.04101719522855115,-0.22032419065823816,-0.2439320360151618,0.42027039430881075,0.258022756823041,-0.1988255044272949,-0.17882156654224332,-0.1701058881076453,-0.1549192776652815,0.11341698944429053,0.24598598650110895,-0.13490240228399902,-0.12515561793099894,-0.17697205866748322,-0.3012481512095545,0.5470634816661967,0.5781320279639065,-0.05237524057213578,-0.10797796716567301,0.3075132615032541,-0.09448607215990196,1.0,0.6912683721528238,-0.2750180999415122,-0.04357166344567847,-0.13172335285087303,-0.26102438974528874,-0.0763997099539073,-0.12493091680871331,-0.025561539115960614,-0.13008942485610936,-0.24393028934910502,-0.2232677330791114,-0.2248686754441188,0.29102430777511185,0.012724654166864918,0.14582186612384804,-0.10379737081955803,-0.11704157761804031,-0.23283340427603816,-0.19448136958552267,-0.1562171165088293,-0.04732279007236649,-0.14034649834560098,0.013813513008211181,-0.17367720936418488,0.010577568033579893,-0.2871327471271451,0.17733216925680967,-0.09901949242172602,0.08772337665107113,0.24092845208152058,-0.024636521782023565,0.2249231104244753,0.07333877531652326,0.14038432538866025,-0.15243610284817963,-0.0858643416370396,-0.14844853914440542,-0.06154295512018959,-0.05194758581142325,0.04047192927649653,-0.06940397187769257,0.046695173825465806,-0.005673937430537237,0.08558539094863181,0.05290428624507895,-0.02015237551637275,0.05142378813254464,-0.0255993745923745,-0.0033914985162539274,-0.17728011446052813,-0.05735595926246192,-0.05206288809695921,-0.04384079426790538,-0.22500718980331547,-0.019069227491328933,-0.2374776009810247,-0.036714164688466625,-0.19818059590019654,0.10761431604945558,0.07559498885681702,0.1739308276043202,-0.1398479352352929,0.2606064315745958
Rectus_R,-0.2546295126087127,-0.4226612409983545,-0.5265345930472022,-0.5281540378201153,0.1955995499324963,-0.3463311725421218,-0.4573787275730052,-0.4502805429109838,0.1913219499434203,0.12909069939649126,-0.5409913497047901,-0.44826192842296714,-0.49962734451259017,-0.3289408765735167,-0.23097038004644818,0.17638874198529766,-0.3179626772954176,-0.10137110816113458,-0.4092289472329239,-0.5728341275106971,0.578654202737585,0.7330442524108236,-0.26053441517516174,-0.4874521189768309,0.329840293961129,-0.29693594103805765,0.6912683721528238,1.0,-0.5149804874956915,0.05031367174971242,-0.07300751468624765,-0.3768615943405495,-0.20397490556987913,-0.30816413717827995,-0.3074160810416411,-0.46871068975460833,-0.5432079785785469,-0.42087924065424387,-0.4997462523010962,0.12771023917129345,-0.35015827044035036,-0.1169362847778004,-0.33404630479655417,-0.26732557187453204,-0.4298297277693159,-0.4953353024004567,-0.460055896078551,-0.2927919365870974,-0.4435633261831314,-0.2398354895609408,-0.5243909592802773,-0.24462257673233734,-0.6698921122001289,-0.13926921646438278,-0.5478764183625942,-0.28487052945532876,0.055766911594520296,-0.22338707193946328,0.12368749973698015,-0.1438943533146109,-0.0971538598288541,-0.36840359635946635,-0.36380861975616785,-0.3013040527715618,-0.28223237814089286,-0.3117206379952345,-0.24690747383508113,-0.43560213805808373,-0.14835181653844667,-0.0709041033407609,-0.1935364371304075,-0.17175462686099677,-0.3225808455344122,-0.1494694051444808,-0.3471527104961184,-0.195156298209778,-0.5647835229626808,-0.43500400265038913,-0.17056991015166725,0.15890117212740096,-0.5515456413154063,-0.23982278761993972,-0.5834726458502193,-0.32491851260916504,-0.6115544316544952,-0.11470010481042661,-0.3975058759413098,-0.0804945291834988,-0.5841002157564159,-0.12522327036205091
Insula_L,0.42002796267710174,0.6956974059157522,0.5390851494166626,0.6737310584116579,0.12159255937807632,0.5588658824836026,0.5918839355598817,0.6454678248593981,0.22546802621696754,0.34453656331198557,0.7685415778722834,0.7085787436548231,0.7362259842086839,0.5851553371948159,0.7110832963233198,0.3606153364340595,0.7360797368272789,0.5541855175224693,0.6398540884026155,0.7892265819968148,-0.41135648853039947,-0.5059506651563028,0.46100701441079933,0.6469851153817171,-0.02403649246970739,0.5117073576710628,-0.2750180999415122,-0.5149804874956915,1.0,0.48378967349487606,0.5120651120354753,0.7491527019956411,0.6040286710681602,0.7131192054421951,0.30470672627483675,0.5260724405636242,0.6391749953523692,0.535206507302892,0.5165252413769951,0.01789400035063474,0.5431843471314884,0.3072757011084826,0.5031224244240731,0.4958886781501045,0.6098266854268629,0.627246813214819,0.5545128082318171,0.42820458808412715,0.6080117287040967,0.4685117387150023,0.6166808345804728,0.4049493024761951,0.6845037116161308,0.30541182631931646,0.58176700521182,0.3261125019111268,0.24177422078369182,0.5773924615542309,-0.01135179554424261,0.3048905761035964,0.3770875988208346,0.7078458738093875,0.6230633706173959,0.7171388980800519,0.3714779045080235,0.521990795981269,0.36593451495913326,0.5419873572945518,0.2652635910607364,0.2698758987699861,0.4371888402434394,0.43390880392064046,0.6201146784212901,0.4495003809272322,0.49002523576358314,0.3620793938156228,0.7179260493882237,0.5494778241216048,0.5157242697893498,0.1632461641821754,0.8243141909990925,0.5151457118043509,0.7581262105305941,0.34636183453205704,0.720039673992221,0.3057561366694615,0.6237422290205971,-0.023863671897529817,0.6980933987177376,0.27249475456512123
Insula_R,0.04482170865707111,0.2828978432811542,-0.07000906506117584,0.0948803810142996,-0.08842478058510388,0.018869743422785773,0.009395653812061883,0.20949770065650308,-0.053835131688575254,0.21763973429561959,0.12730435545011418,0.34699558647779055,0.10529594717024762,0.32225655096595573,0.34661050132372395,0.5514716895568935,0.6301044711641529,0.7894671780747727,0.30752910472655576,0.27882580575315147,0.14819350803892908,0.048333288411653214,0.03719310447483455,0.09231694410262331,0.3165095998820155,0.25670055974111716,-0.04357166344567847,0.05031367174971242,0.48378967349487606,1.0,0.5336289074986904,0.39656116762254917,0.4376130798771973,0.45709676178580205,-0.21171996485680755,-0.07282199630714933,0.09558020049132775,0.2157216093050926,0.09117496322365665,0.04741185956912745,0.1071798925942467,0.16731336652199438,0.19076739413872193,0.3636762127140176,0.23216462003634894,0.12280079248314708,0.13666385987680096,0.1805224051462557,0.06458603675692436,0.057072786790161256,0.04525250565659005,0.05416800549354437,0.030560738478531437,0.006315247107716448,-0.03202670450734987,0.009574243932082597,0.2433253503485984,0.3217208610448541,-0.07982104246014335,-0.05089892476698103,0.00370140014562544,0.18923397184158525,0.27417853608633214,0.5266333481072566,-0.06808119733078327,0.011851166008391348,-0.06585115431274732,-0.03960955632635864,0.06156053110552051,0.20465206910794306,0.09203069787076303,0.0933597861658836,0.20829295758126232,0.25997256143471176,-0.012504645528749435,0.08535471345597664,0.14462989510214114,0.09864976849534314,0.4866994803682137,0.6753092642968143,0.40437243152737173,0.45056297586011673,0.2192796291911404,0.27137865388561144,0.07967692833684994,0.22737588897091549,0.0009130477230515434,-0.03645814356275684,0.038863057642436305,-0.01517861031646578
Cingulum_Ant_L,0.13447603012191503,0.3683954298551573,0.31134554775577616,0.33745175498102886,-0.04735118448507349,0.07468544800156857,0.42268896633043096,0.4492200875811235,0.25201947319592516,0.2804558799631054,0.24472823837747115,0.3445862136749719,0.2902687175067927,0.3049402256403272,0.4997132919732948,0.2943758711950199,0.3581504194094253,0.4749672835158028,0.48679666841893826,0.3592998227176545,-0.027173122100156863,0.059846682609122695,0.5794238794044854,0.2889087011249315,0.47525240550019787,0.4682504374263528,-0.13172335285087303,-0.07300751468624767,0.5120651120354753,0.5336289074986904,1.0,0.732441444822104,0.7086885231364596,0.6424893002088552,0.2463424788918054,0.24151500769554837,0.16391424078904504,0.1058915828699382,0.06915239413700804,-0.059144400460279814,0.06529983125624478,0.019502140703441112,0.2060653386103081,0.25829546892434263,0.3358051891544139,0.2604858920942643,0.14417123027963757,0.1259396366969244,0.12942711236184382,0.1047310158949854,0.09052173218073427,0.04334032435806477,0.1383225112954767,-0.013030892019892042,0.027160571630756445,-0.050868609835761684,0.22169372961697234,0.25710983087329764,-0.06908334773940951,0.04212213236188396,0.26998243237505215,0.4644814776006744,0.2044030525579051,0.46058263440876457,0.23016737452978184,0.30324436916426284,0.21133843093278476,0.2301446690259494,0.09341361871946093,0.19631165903399697,0.3546981907623016,0.35038423409867664,0.3814899375076556,0.36507140862964926,0.26769095875142507,0.3463681038939775,0.23832576521370347,0.221525765514016,0.31358115252818425,0.3469258421223469,0.3043936994879465,0.3471753150285493,0.17297909068648323,-0.026647016170676992,0.21975271483982467,0.09062434725762647,0.10684191220963736,-0.03433096879605542,0.17060698497956905,0.06016502321318028
Cingulum_Ant_R,0.27366211492829945,0.5853483266366113,0.5022106886328574,0.6639254044778772,0.11528104552946718,0.46607958639015923,0.6028913349872197,0.7038008759348668,0.30669552362295643,0.39057243996564545,0.5880387206997547,0.617445535067558,0.5917843850931791,0.5491124291626114,0.6225554479476693,0.30716106359422496,0.4492428900018102,0.4091009310589023,0.5878397688784748,0.6577774624706846,-0.31659866668886705,-0.3282250196787238,0.6260209909372547,0.6473990968848714,0.09876589333199214,0.5699612882453885,-0.26102438974528874,-0.3768615943405495,0.749152701995641,0.39656116762254917,0.732441444822104,1.0,0.6599387491365057,0.7548996509198687,0.4208890626507701,0.5562545762587596,0.4505738798512685,0.3096610140603525,0.3520593749830019,-0.07080440836082731,0.2929170922412864,0.12891374935974934,0.3767635985532973,0.3620086995896822,0.5138558061784306,0.5291323854637738,0.3463029713235454,0.2979005268796355,0.43517680529278724,0.3510032366514109,0.38893847632880946,0.242574673854675,0.48303699771334735,0.12218511618347222,0.3474119843300461,0.10519187081718587,0.17539340341340748,0.43187216778407966,-0.10490563477845238,0.24825045947502408,0.33486210458565685,0.7641299771895216,0.34492534448125906,0.6166108041469143,0.34275111742727876,0.5697616484509199,0.34493963388286936,0.5090254577952048,0.17645401197574076,0.23250258528895784,0.4419238045375736,0.48377901309702126,0.5580631159492488,0.4442856480116198,0.46888865275266245,0.4307994379858698,0.5719256469229019,0.45356422842367106,0.3369857251628236,0.1442978999482076,0.5464158505949059,0.39798753320472796,0.5166083115440729,0.10961688707365855,0.520992864434328,0.11390308294734623,0.47270430992966567,0.0364810569049216,0.486998298415709,0.15368910074336578
Cingulum_Mid_L,0.4719876861663674,0.6334371363091104,0.576428338499177,0.5909860603783296,0.10160216968713788,0.29738148326021024,0.6843195814268829,0.665577092745308,0.3958523482272661,0.4502814904039443,0.4944792619688105,0.5599184022235757,0.5501510855903754,0.5297150633141239,0.6540451604922373,0.4078786539030947,0.5172342769468394,0.4132162198470864,0.7139028982967279,0.5832754722856083,-0.15106683987872346,-0.1159651662517122,0.6539195305025978,0.5332679919460747,0.35238872900539286,0.5356411533055131,-0.0763997099539073,-0.20397490556987913,0.6040286710681602,0.43761307987719733,0.7086885231364596,0.6599387491365059,1.0,0.83080688522133,0.4949084399962768,0.49914769874063875,0.3859782418189174,0.28282416643388625,0.2681440735689672,0.15724734950733993,0.32489448587846426,0.20315773144494179,0.5016618529596815,0.4834196611605906,0.5878933976765123,0.5477535678570387,0.45964644136824195,0.41848979101075273,0.4454173789373037,0.41650707233271833,0.4298283189738554,0.3662635476270687,0.43753020351012395,0.2838641085819992,0.34841280073397535,0.27784623387413926,0.41826823197076385,0.5237589938093585,0.17969778003266748,0.3774885967551575,0.5800535088712547,0.6613239849714198,0.35982235948911917,0.5791209645825804,0.46520927669318934,0.5988926199977748,0.57972759008415,0.5840978670679262,0.4113886296643946,0.4919359070508343,0.5414113877360142,0.5401165389808616,0.5625991133215748,0.5023496844672901,0.3561109721649026,0.37644687391738735,0.4967579565061331,0.49767878883708483,0.46319027451357575,0.23800116923457673,0.5039121903346929,0.5309736674250899,0.43565034358935634,0.25622196665949404,0.5171251625838345,0.4147813944566039,0.38087244622944233,0.10046246732569178,0.47068793674318177,0.3962924791718957
Cingulum_Mid_R,0.5057425113282503,0.7428452180362937,0.5928342487551419,0.7530485915847454,0.12279855077147682,0.49583168397559646,0.7179161093183148,0.7851376926526029,0.33353287144063454,0.5294988804819688,0.5953383966574041,0.6979050313656896,0.6268232957384198,0.6424909832939449,0.6598483880268621,0.49961710814084137,0.5714846713859175,0.4213718923894549,0.7718760488414,0.7536591766648023,-0.2714581585906927,-0.26667589243040923,0.611476725396427,0.6960976619336651,0.19649937069433893,0.6126146119824285,-0.12493091680871331,-0.30816413717827995,0.7131192054421952,0.45709676178580205,0.6424893002088552,0.7548996509198687,0.8308068852213301,1.0,0.4990384486264584,0.6274935682247743,0.5411325022924419,0.4366262267868036,0.41718723530487656,0.20744694956533208,0.4138183638994065,0.309540400027441,0.6038906472162657,0.5828110907919044,0.640798343756988,0.6747628890641703,0.5936338573018349,0.5621780995158133,0.5748880299821145,0.5277551987646304,0.5425177861266768,0.4449378705263961,0.570182470698451,0.3634083108173264,0.4992264795859327,0.381167760887039,0.40473386338956663,0.6107054002966497,0.11574519054725846,0.42787172605226603,0.4761784789352817,0.7763518147776698,0.37334378997349665,0.6798136811141484,0.3850587757041393,0.6458674411370025,0.5319928825587764,0.6352592742082844,0.4470513519060915,0.4691262736499064,0.5915637549511071,0.6224745848447057,0.6284031322325855,0.584726217703627,0.4589201105188152,0.4336202890326443,0.6578140759016715,0.6198563430615309,0.4577737952286822,0.23529541703868956,0.616125844720879,0.5795460083165347,0.597301454370229,0.3557847214749768,0.5948643353814717,0.4328074017872471,0.5024091708378503,0.09445086624431272,0.5652320692816101,0.45028820342002013
Cingulum_Post_L,0.4490441279879547,0.4571471838961973,0.61235424585903,0.5417254382467298,0.2605402260490417,0.43155001538697435,0.6580966076849228,0.49306742763349604,0.4322185073557158,0.35152990373406073,0.38023374726687886,0.2837007274543523,0.3923977069222511,0.2316164138291212,0.3510804514938257,0.03450106450633469,0.052148202584953486,-0.1952208621049488,0.5680569534818598,0.4079539892698874,-0.22617390456681372,-0.2572394638271134,0.6038924313390548,0.5723211700624891,0.015444362573958047,0.36864297460941137,-0.025561539115960614,-0.3074160810416411,0.3047067262748368,-0.21171996485680755,0.2463424788918054,0.4208890626507701,0.4949084399962768,0.4990384486264584,1.0,0.7515412404304188,0.3993473609437781,0.22172786279959106,0.2772506454548131,0.08262255085020632,0.27920677789333886,0.11784790663976091,0.4082074386517924,0.20485545958935458,0.31401784362831975,0.4533394516534908,0.33241968300485847,0.32513190530560065,0.361034530582525,0.35439853648991254,0.35583577644998077,0.24977141190793145,0.4776702225697714,0.25659312127509565,0.37649731917045975,0.2515978170914421,0.3088256689329846,0.27489063753553333,0.13074479823853638,0.3942414387701708,0.4393873052372232,0.5264833545429047,0.03022624413943589,0.09822508034093792,0.40718006148345415,0.5471315050432988,0.5771809504897905,0.6041845629520834,0.40841905710302323,0.36310001082431487,0.5164323808508564,0.5010027611359057,0.4390960974217005,0.36832733972683324,0.5014480526843448,0.422370210538338,0.5075745004561907,0.5854382479764285,0.06577597957822987,-0.2820106111026103,0.1706481116052283,0.31022358027069735,0.3542613374588777,0.19799377602551885,0.4435424328458797,0.13955326657088327,0.44964728025984757,0.16681731322857057,0.44426885345950295,0.40966105506327405
Cingulum_Post_R,0.4192582262254244,0.6022011153643423,0.688350463952625,0.7660124602691024,0.2743718522929392,0.6744661079297706,0.7110239118546963,0.6873151846844285,0.40974529656724873,0.4446252183263876,0.5874816680285697,0.5098519884692218,0.5887320253174819,0.4286780203030467,0.4672729555347844,0.14148685485991763,0.2589611732531819,-0.015777788483033354,0.6414677782811197,0.6360696798113986,-0.40502112252662403,-0.4857756295128728,0.6218297241460526,0.766991031058472,-0.04727226058093343,0.5349227693968188,-0.13008942485610936,-0.4687106897546083,0.5260724405636242,-0.07282199630714932,0.24151500769554837,0.5562545762587596,0.49914769874063875,0.6274935682247744,0.7515412404304188,1.0,0.6205450263089536,0.4545159087649873,0.49478132463831404,0.1001413513449438,0.435367060704634,0.2110798111083062,0.5060029221794013,0.3606052117060618,0.5530634783911378,0.6671547780704897,0.45972914960686406,0.4172332421027761,0.583130153572928,0.5313117729469893,0.5284533642695802,0.38372847182018754,0.627840468407788,0.2686977944508063,0.5517569509492535,0.3264469790709816,0.18010706893672374,0.35663237623181016,-0.008949541532453923,0.46597233484534767,0.3558657396751066,0.6729626986675225,0.19923613343089921,0.28496263571981467,0.45441496819731503,0.692557825992837,0.5837150201746106,0.7683008467569262,0.40105698129389966,0.3416670339903623,0.5206646984478969,0.5669486862675149,0.4835189108516474,0.3828559410658289,0.5007999390879192,0.360756915284395,0.6426875547339379,0.5883987732011332,0.14726109027272877,-0.19702112924800652,0.4487244183705453,0.3348981574603455,0.5987633248524538,0.2898858109498304,0.6081950225789154,0.1962925511678208,0.6247283972891854,0.10336669426567172,0.6125830104254227,0.43065383033142157
Hippocampus_L,0.5001117936062682,0.6627614318779563,0.7031448338783836,0.6735586948519264,0.19238433972440835,0.5995148510927093,0.6096796330850465,0.5634346745183682,0.10752962101831558,0.20078464558045378,0.6825588019180684,0.5502098932254874,0.7138618677959631,0.49824981500974624,0.5023314785836648,0.2437760099228,0.5429402988854067,0.2246676702867251,0.557378072934916,0.7163052072338654,-0.4525587686754637,-0.648435674088141,0.4491217175459801,0.6783852477764624,-0.010327190257753874,0.5509693227209955,-0.24393028934910502,-0.5432079785785469,0.6391749953523692,0.09558020049132775,0.16391424078904507,0.4505738798512685,0.3859782418189174,0.5411325022924419,0.3993473609437781,0.6205450263089535,1.0,0.7704538796372576,0.7457090269687187,0.2492754541955234,0.7663216819848843,0.5366393751742238,0.5078279623815901,0.4601091240491663,0.5224326752011905,0.6132536290180587,0.6728436676789437,0.5360877907559684,0.6322054780600292,0.5177945473998904,0.7439055228473731,0.5255882347784389,0.7482039059892248,0.41413048691815313,0.7206126948282187,0.5054368142875675,0.25527525787473854,0.5284496571470328,0.1010374071569118,0.4798155888540211,0.3903309193348195,0.5643244327561506,0.4661598975028757,0.4016156667685,0.5529210032373907,0.6141635549349694,0.47365884288590004,0.6489662007263026,0.4753184955174842,0.3279674895564902,0.4220064294450656,0.3780392357393857,0.4926616718822154,0.35581038767683487,0.3437639585013079,0.2167790504884934,0.7301763477437959,0.5477898083924821,0.41123902178410177,-0.0792358013424144,0.722459634099335,0.48258130524417564,0.8567742438856147,0.6027508199006124,0.7659447583462965,0.4051714298423375,0.6348387042052052,0.03485226420308911,0.7710354599808397,0.41498513800308856
Hippocampus_R,0.29873790771784686,0.5516638029196038,0.4785714997010289,0.483978892267454,0.08578331645914553,0.39705258483417777,0.436258656880677,0.4345039844599221,0.04326597159749124,0.20476209145408078,0.4964857238555363,0.42657734986635654,0.5195570370029688,0.41191251569124404,0.4142288877492846,0.29790299958700667,0.5099905417795261,0.3028140552499876,0.41384551259396724,0.5704950427258636,-0.3299521519045919,-0.5567624867120223,0.2817659343826615,0.49689815949443605,0.06950103506031831,0.4578303065973328,-0.2232677330791114,-0.42087924065424387,0.535206507302892,0.2157216093050926,0.1058915828699382,0.3096610140603525,0.28282416643388625,0.4366262267868036,0.22172786279959103,0.4545159087649873,0.7704538796372578,1.0,0.6506185716717792,0.24538365442108534,0.6419087659697538,0.5225678098606027,0.47302624118109055,0.48433617580302774,0.4748989550593782,0.49565549758467853,0.5444274111097646,0.4624941818684555,0.4990153092596512,0.43612497808311773,0.5965015016263288,0.47819242394789924,0.6060485530169141,0.3664474312601723,0.5428211739427792,0.40643244662307554,0.240484425753025,0.4726059020223313,-0.01039695246496665,0.36470308509202043,0.22194963141343865,0.41186901739325504,0.35550155822147494,0.34096616105950167,0.40849238577736224,0.4986095160350384,0.30337029004814303,0.4649082744534605,0.4180910980188037,0.2954085464645148,0.25479722928837434,0.25457623089854203,0.33619818970194726,0.26090656114675126,0.14252696468086226,0.10948656627019862,0.5146602299765838,0.37727205787097995,0.3739166102629032,0.10325326807994989,0.6228955006215904,0.4610657425824344,0.7479265228394447,0.5724475725779198,0.5861435154380107,0.40220518353547136,0.49353374949523354,-0.026217376297267777,0.6035718159530117,0.3409225193177578
ParaHippocampal_L,0.3763982802224534,0.5330429358652788,0.5276861147213469,0.542800909925441,0.1323359210938226,0.4862903342917003,0.4531095124780328,0.43532309389292334,0.06241425680209501,0.09711768736445127,0.5420653323774302,0.41075369523333716,0.5626355100723375,0.4294633295800842,0.43448859583381966,0.1977425157604093,0.44848520524440577,0.18844058890027818,0.390123585826959,0.5645487605223968,-0.3103849822190949,-0.6111920418411529,0.3406919253581167,0.5658819629076633,0.02476596095450179,0.5270686614154465,-0.22486867544411876,-0.4997462523010962,0.5165252413769951,0.09117496322365665,0.06915239413700804,0.3520593749830019,0.2681440735689672,0.41718723530487656,0.2772506454548131,0.49478132463831404,0.7457090269687187,0.6506185716717792,1.0,0.2686325615048178,0.6450291721241067,0.4467173052849683,0.4578978006690944,0.45342507923796277,0.44201263477105024,0.5039150262719244,0.5812785238137499,0.4641359759850072,0.4749995468392794,0.39839934484328937,0.6133056302364536,0.38878986641224555,0.5963574949352762,0.21157085754201627,0.5862248823669352,0.39393275729901267,0.16916256137557442,0.4018922581622088,0.01789089007056173,0.3513557256380703,0.26390600570892647,0.43258389049720547,0.32886547719129394,0.27279014307651117,0.47010897058077306,0.5459022948367372,0.3513395247575141,0.5295001567052547,0.35209232990282097,0.2948059905603075,0.3718889291726331,0.2799707222163078,0.4018309771676484,0.2517873394936373,0.23725283459582155,0.09210266300400477,0.6094353817640203,0.44166667682846494,0.3748358716534977,-0.023101071910077802,0.6097743871207492,0.37687740922707336,0.7602401159369176,0.5488447560333337,0.6835703332376526,0.3371768573976344,0.582436617097139,0.13835660605090733,0.6598617465184685,0.29896430976155924
ParaHippocampal_R,0.28454667798616307,0.24192474918344792,0.09303158586177043,0.16924054661439597,0.011521764651048778,0.1640594094758363,0.13600626269932944,0.08107326387066148,0.038389878069791696,0.24419428700636991,0.13445934423353534,0.10981559334980329,0.179342459721172,0.2111073127902358,0.15021900300785254,0.32109119486419996,0.21776324014118084,-0.007932417678641161,0.09794097249581661,0.09213855647667962,0.027038555837568555,0.07717663453777511,0.057641132067468695,0.1546738385349835,0.22007056387866855,0.31277279266757324,0.29102430777511185,0.12771023917129345,0.01789400035063474,0.047411859569127454,-0.059144400460279814,-0.07080440836082731,0.15724734950733993,0.2074469495653321,0.08262255085020632,0.1001413513449438,0.2492754541955234,0.24538365442108534,0.2686325615048178,1.0,0.3532643271624566,0.4282572650511594,0.3101350971199171,0.3019546259103202,0.1261441384071818,0.2626805864975315,0.41647667428355867,0.44191965713562265,0.273097998084382,0.42885044494387586,0.3113511652256875,0.439757904297402,0.1438849254209798,0.43224784561540064,0.36697303014833915,0.5302867158209391,0.40213551962285404,0.37302699537943546,0.37604177218373125,0.4181189536658479,0.251374625273956,0.0988215327889585,0.07309234633538857,0.06490475575376811,0.17666053777568086,0.27729147111286095,0.3048858459242842,0.26231575153722325,0.30797647590495475,0.314414172876747,0.13036300532658213,0.09318979628119743,0.17376241757771516,0.24590146262594692,0.11180349897197091,0.10969139485053536,0.1835539977776051,0.22146843845348263,0.27732453108740374,0.08936482663797338,0.17697291500792037,0.31296125585357765,0.17807579360589537,0.38745537427594406,0.1733750515369572,0.5000401609577061,0.24268148179210433,0.43402093145321446,0.2223314746720591,0.49852193277536755
